A1 A2 A3 A4 A5 A6 A7 A8 A9 A10 A11 A12 A13 A14 A15 A16 A17 A18 A19 A20 A21 A22 A23 A24 A25 A26 A27 A28 A29 A30 A31 A32 A33 A34 A35 A36 A37 A38 A39 A40 Class
-1.21786 -1.69480 -1.12659 -1.67845 -1.41706 -1.42410 -1.68463 -1.47882 -1.50950 -1.12995 -1.21786 -1.75663 -1.13163 -1.87107 -1.34659 -0.84879 -1.65161 -1.36657 -1.19333 -1.02172 -1.21786 -0.91777 -0.57122 -0.82762 -0.55744 -0.39065 -1.07584 -0.70603 -0.62547 -0.72976 -1.21786 -1.17303 -0.64202 -1.09960 -0.76611 -0.51412 -1.19720 -0.76213 -0.70972 -0.62232 2
-0.12142 0.06173 0.13351 0.07233 0.13843 0.19399 -0.01672 0.14550 0.26568 0.27179 -0.12142 0.11128 0.28178 0.43168 0.38548 0.44953 0.26144 0.36382 0.43713 0.42804 -0.12142 0.37971 0.22814 0.33259 0.45122 0.51612 0.18410 0.36503 0.45157 0.14661 -0.12142 -0.23135 0.16615 -0.07953 0.27999 0.48963 -0.20994 0.09043 0.18870 0.10888 10
-0.47543 0.00334 0.26749 0.40250 0.35035 0.59851 0.17304 0.32195 0.57920 0.54725 -0.47543 -0.84700 -0.05672 -0.74128 -0.18334 0.44953 -0.72577 -0.29578 -0.15657 0.04048 -0.47543 -0.41319 -0.12139 -0.37034 -0.26587 -0.32304 -0.32075 -0.23182 -0.21762 -0.08014 -0.47543 0.23950 0.28117 0.35070 0.48816 0.32527 0.35682 0.50249 0.50141 0.43889 8
0.39485 0.32935 0.88000 0.54587 0.68094 0.45018 0.42772 0.85585 0.77409 1.02163 0.39485 0.39827 1.24088 0.36691 0.96454 1.19953 0.44559 0.84354 0.80044 1.11704 0.39485 0.96538 2.46514 1.36053 1.97602 1.33540 1.18504 2.11471 1.97606 2.58269 0.39485 0.98544 1.87631 0.77399 1.32088 1.17053 1.27704 1.65818 1.24100 1.70716 13
0.46860 0.09579 0.09523 0.53718 0.39273 0.65245 0.23796 0.26766 0.48599 0.04837 0.46860 -0.00547 -0.05672 0.74111 0.31886 0.76465 0.20518 0.10255 0.35738 0.08642 0.46860 0.19050 -0.02109 0.39684 0.37636 0.62351 0.35093 0.24648 0.43573 0.23241 0.46860 -0.06206 -0.08508 0.47560 0.21753 0.58942 0.25931 0.11884 0.18374 0.01829 9
-0.52460 0.47046 1.16711 0.25914 0.32068 0.07263 0.70238 0.62058 0.54107 1.20833 -0.52460 1.34195 1.03600 0.25897 0.87742 0.10919 1.63229 1.20332 1.39414 1.32373 -0.52460 0.60948 -1.30980 0.48754 -0.10433 0.55590 0.55726 -0.30949 -0.13843 -1.34874 -0.52460 0.46698 -0.69045 0.64215 -0.34455 -0.70195 0.32635 -0.26954 -0.02970 -0.40878 7
1.17662 0.79160 0.59927 1.09760 0.93948 0.97606 1.28165 0.96444 1.07913 0.77679 1.17662 0.87011 0.84596 1.46792 0.99529 1.28146 1.10032 0.95918 1.03970 0.77254 1.17662 1.27624 0.65670 1.26605 1.29439 1.49449 1.22016 1.12541 1.25143 0.50206 1.17662 1.04892 1.20738 1.35689 1.48742 1.94536 0.95405 1.17506 1.34523 1.10214 10
-0.71143 0.21744 0.51951 0.35906 0.59617 0.55806 0.04820 0.36268 0.51141 0.43706 -0.71143 -0.07843 0.20458 0.28056 0.38035 0.54407 0.13868 0.29529 0.51688 0.45388 -0.71143 -0.09783 -0.03021 0.11718 0.28573 0.45249 -0.10125 0.07070 0.34861 0.06388 -0.71143 -0.34245 0.36289 -0.03096 0.42571 0.69508 -0.09415 0.33672 0.48652 0.44859 10
4.91338 3.31692 1.80833 2.76149 2.02451 1.87950 3.09937 2.07296 1.68075 1.41033 4.91338 2.82071 1.15477 3.57637 1.36937 1.37600 2.20007 0.87780 0.45043 0.19264 4.91338 3.53332 1.26154 2.61522 1.78296 1.31154 3.34933 2.25779 1.65532 1.01686 4.91338 3.33965 1.45255 3.32069 1.66957 1.43468 2.70917 1.40241 1.22114 0.88537 8
-0.40659 0.41207 0.04418 0.33734 0.70213 0.56255 0.11811 0.25861 0.07927 -0.51783 -0.40659 0.36909 -0.20816 0.62597 0.19075 -0.25005 0.18472 0.18393 0.11370 -0.08583 -0.40659 -0.54384 -0.15786 -0.65378 -0.51410 -0.69688 -0.65440 -0.46483 -0.57004 -0.34367 -0.40659 -0.83974 -0.70558 -0.72488 -0.83897 -0.56107 -0.78280 -0.78108 -0.72958 -0.65791 3
-0.30334 0.32935 0.52908 0.81087 0.63432 0.44119 0.38278 0.19527 0.60886 0.50440 -0.30334 0.57825 0.99739 0.96419 1.06190 1.15541 0.82411 1.00201 0.98653 1.05675 -0.30334 0.65453 2.25239 1.03930 1.98784 1.69732 0.79871 1.92257 1.75035 2.28239 -0.30334 0.75795 1.11052 0.94053 1.01381 1.02379 1.06984 1.03297 1.05734 1.22509 13
0.24242 0.91811 0.50675 0.82825 1.06664 0.91314 0.73234 0.70654 0.68088 0.03001 0.24242 1.02091 0.94692 1.51109 1.38474 1.07978 1.00825 1.28470 1.13274 0.86728 0.24242 0.19050 0.26766 0.00002 0.15571 -0.01680 0.13142 0.25875 0.13083 0.19870 0.24242 -0.19432 -0.09416 -0.03790 -0.05310 0.47789 -0.21604 -0.19376 -0.03963 -0.00436 3
-0.91794 -1.06712 -1.85394 -0.97466 -1.21786 -0.67349 -1.00548 -1.28879 -1.19175 -1.62882 -0.91794 -1.52800 -1.64829 -1.79191 -1.80266 -1.87610 -1.58000 -1.64497 -1.70285 -1.53272 -0.91794 -1.66562 -0.66240 -1.77998 -1.62914 -1.85421 -1.73874 -1.63401 -1.72628 -0.84620 -0.91794 -1.16245 -1.43505 -1.31472 -1.46871 -1.59417 -1.33737 -1.37786 -1.51384 -1.43764 12
-0.78519 -1.09632 -1.84118 -0.92253 -1.35773 -0.93418 -1.08038 -1.39737 -1.15362 -1.52476 -0.78519 -1.62529 -1.77300 -1.80631 -2.03326 -2.04627 -1.59534 -1.83343 -1.85792 -1.66765 -0.78519 -1.65661 -0.71711 -1.75730 -1.69612 -1.97750 -1.65533 -1.64218 -1.73419 -0.79718 -0.78519 -1.03019 -1.34122 -0.98164 -1.27094 -1.49438 -1.04485 -1.23104 -1.41953 -1.43764 12
-0.82944 0.26123 0.25154 0.15922 0.67247 0.46816 -0.16154 0.18622 -0.04360 -0.56068 -0.82944 -0.50649 -0.28536 -0.22317 0.09338 0.32978 -0.55698 -0.12874 -0.09011 -0.34420 -0.82944 -1.25115 -0.54387 -1.22821 -0.99479 -1.08266 -1.17242 -0.96766 -0.99769 -0.51833 -0.82944 -0.88206 -0.57240 -0.64855 -0.59436 -0.30280 -0.57559 -0.47795 -0.32256 -0.27290 3
-1.16869 -0.21561 -0.61298 -0.02325 0.07485 0.22096 -0.47115 -0.47889 -0.10291 -0.77492 -1.16869 -0.57946 -0.65950 -0.44624 -0.40369 -0.59039 -0.68997 -0.52279 -0.33379 -0.51358 -1.16869 -1.55750 -0.31895 -1.32647 -0.98691 -0.85597 -1.58070 -1.17206 -0.95017 -0.38963 -1.16869 -0.70748 -0.65716 -0.60692 -0.49548 -0.51999 -0.47199 -0.42111 -0.09423 -0.12407 14
-0.24925 0.41207 0.69816 0.55890 0.62160 0.57604 0.72235 0.69749 0.76562 1.03082 -0.24925 0.54907 0.53121 0.47486 0.41110 0.13440 0.72180 0.68506 0.63651 0.80412 -0.24925 0.05985 -0.04844 0.09072 0.23845 0.23375 0.06996 0.28327 0.34465 0.13742 -0.24925 0.34530 0.85324 0.32988 0.98259 0.78899 0.37510 0.91930 0.91340 0.85302 6
-0.11158 0.43153 0.99165 0.85866 1.20650 1.00303 0.67741 0.90562 0.82493 1.04918 -0.11158 0.96254 1.35669 1.04335 1.15414 1.07348 1.33562 1.37036 1.10615 1.42421 -0.11158 1.41590 2.11865 1.78380 1.91298 1.69732 1.18065 2.02068 1.87310 2.15369 -0.11158 1.33989 1.41320 1.19034 1.14913 0.85943 1.68535 1.58713 1.43954 1.60363 13
0.34076 0.77213 0.65031 1.00637 1.10478 1.11090 0.82722 1.11828 1.17234 0.88697 0.34076 0.67554 0.51636 1.46072 0.79543 0.88440 0.97244 0.72789 0.84032 0.62039 0.34076 0.63200 0.22206 0.94104 0.84916 1.12064 0.71091 0.55308 0.93465 0.34885 0.34076 0.54634 0.73822 1.10013 1.15954 1.42294 0.79560 0.95719 1.04245 0.69772 10
1.30937 0.00821 -0.36096 0.08536 -0.25998 -0.09367 0.00326 -0.44269 -0.20459 -0.40459 1.30937 -0.06384 -0.35069 0.34533 -0.21921 -0.09879 -0.01989 -0.43713 -0.41354 -0.51358 1.30937 0.53739 0.00627 0.55934 0.25421 0.28545 0.69335 0.22604 0.22982 0.03630 1.30937 0.06491 -0.09719 0.30212 0.06660 0.28419 0.07039 -0.18429 -0.12898 -0.27290 9
-0.62293 -0.70706 -0.09618 -0.79654 -0.38713 -0.35886 -0.97052 -0.47889 -0.45880 -0.48417 -0.62293 -0.85672 -0.29724 -0.80605 -0.29095 0.07768 -0.96618 -0.50566 -0.37367 -0.47052 -0.62293 -0.92227 -0.37974 -0.92588 -0.80172 -0.86790 -0.90902 -0.77552 -0.77198 -0.36512 -0.62293 -1.31058 -0.57240 -1.40493 -0.79213 -0.30867 -1.37393 -0.90422 -0.82389 -0.61585 3
-0.52951 -0.22048 1.25962 -0.04062 0.58346 0.64346 0.02823 0.48484 0.47328 1.37360 -0.52951 0.30585 0.46291 0.17262 0.34448 0.22894 0.52743 0.52658 0.58334 0.73522 -0.52951 -0.13838 -0.44964 0.14363 0.14389 0.37295 0.16654 -0.01924 0.20211 -0.17820 -0.52951 -0.00386 0.61412 0.08701 0.54541 0.44854 0.19227 0.52618 0.62550 0.62978 6
-0.47051 0.41207 0.64074 -0.06235 0.15538 -0.23750 0.43771 0.53461 0.27839 0.70333 -0.47051 1.18143 1.13101 0.24458 0.88767 0.32348 1.44303 1.16049 1.33655 1.16871 -0.47051 0.78067 -1.33411 0.75208 0.19511 0.91781 0.93919 0.00938 0.25358 -1.00248 -0.47051 0.67860 -0.55727 0.47560 -0.27689 -0.64912 -0.00274 -0.25060 -0.10416 -0.53820 7
-0.48526 -0.90169 -1.88266 -0.60539 -1.15004 -0.55663 -0.65592 -1.25711 -0.88247 -1.28910 -0.48526 -1.27506 -1.61266 -1.30258 -1.66430 -1.64291 -1.21171 -1.53361 -1.51233 -1.41502 -0.48526 -1.46289 -0.66240 -1.66282 -1.65278 -1.93773 -1.52802 -1.60130 -1.75399 -0.83088 -0.48526 -0.86619 -1.39571 -0.85673 -1.43748 -1.35938 -1.09969 -1.44417 -1.48902 -1.53470 12
-0.94252 -1.68994 -1.19678 -1.74796 -1.59931 -1.78817 -1.72957 -1.61908 -1.68745 -1.19728 -0.94252 -1.87337 -1.25040 -2.10854 -1.61818 -1.27106 -1.79483 -1.67067 -1.65411 -1.40640 -0.94252 -1.09347 -0.75966 -0.99390 -0.91598 -0.80029 -1.07584 -0.95540 -0.89870 -0.75428 -0.94252 -0.99316 -0.61781 -0.84979 -0.53711 -0.28519 -0.92906 -0.58688 -0.53600 -0.60614 2
0.26209 0.87431 0.41424 0.87604 0.70213 0.77380 0.91212 0.72012 0.72325 0.55337 0.26209 0.73878 0.73609 0.74831 0.70319 0.35499 0.81899 0.76216 0.68525 0.79551 0.26209 0.76716 0.27373 0.68405 0.77824 0.89792 0.59677 0.49994 0.52680 -0.13836 0.26209 0.50930 1.04696 0.62133 0.98779 1.13532 0.60668 1.04245 1.06727 1.08920 10
0.26209 -0.16696 -1.84437 -0.31432 -0.89574 -0.08468 -0.20648 -0.88610 -0.77655 -1.59822 0.26209 -0.28273 -1.17023 -0.41026 -1.04937 -1.22694 -0.66439 -0.97680 -1.07370 -1.18822 0.26209 -0.40869 0.13392 -0.58953 -0.42348 -0.70086 -0.46123 -0.35855 -0.43937 0.13435 0.26209 -0.09380 -1.08697 -0.08647 -0.92744 -1.13045 -0.18557 -0.79055 -0.94302 -1.06233 12
-0.57376 -0.08911 0.73644 0.23742 0.56227 0.72886 0.14308 0.47126 0.85459 1.02776 -0.57376 0.35449 0.53121 0.39570 0.52896 0.30457 0.56323 0.71076 0.68525 0.75531 -0.57376 -0.03926 -0.37366 0.09072 0.16753 0.32920 0.03484 0.13610 0.17835 -0.30690 -0.57376 -0.17844 0.57477 -0.20444 0.62348 0.70095 -0.13681 0.47407 0.55601 0.61360 6
-0.00833 -0.75571 -0.38010 -0.56195 -0.42528 -0.19256 -0.61597 -0.47437 -0.27238 -0.25769 -0.00833 -0.81295 -0.46352 -0.36709 -0.40881 0.12180 -0.49559 -0.53992 -0.38696 -0.43607 -0.00833 -0.36363 -0.48916 -0.13981 -0.33286 -0.16793 -0.14515 -0.34628 -0.15427 -0.16901 -0.00833 -0.74980 -0.44225 -0.53752 -0.42261 -0.13844 -0.58778 -0.54899 -0.49629 -0.43467 9
-0.26892 0.13959 0.12394 0.15053 0.35035 0.39625 0.34283 0.42149 0.36313 0.22895 -0.26892 -0.83727 -0.63575 -0.53260 -0.59329 -0.13661 -0.64905 -0.71125 -0.62621 -0.63703 -0.26892 -0.30056 -0.29463 -0.21161 -0.23435 -0.14009 -0.32075 -0.37081 -0.31266 -0.41108 -0.26892 0.39292 0.62623 0.66296 0.95136 1.05901 0.46651 0.80562 0.85383 0.66536 2
-0.09192 -0.83357 -0.63850 -1.10065 -0.98051 -1.25330 -0.96053 -0.97659 -1.20870 -1.00447 -0.09192 -0.83727 -0.76343 -0.82764 -0.79827 -0.56518 -0.96107 -0.93825 -0.93635 -0.90975 -0.09192 -0.31408 -0.64113 -0.35900 -0.58502 -0.59348 -0.29002 -0.45257 -0.59380 -0.69606 -0.09192 -0.81329 -0.16075 -0.85673 -0.41220 0.20788 -0.81936 -0.52057 -0.40694 -0.16289 2
2.68115 1.67230 1.21177 1.51466 1.32518 1.39407 1.79601 1.43952 1.29521 1.38584 2.68115 1.35168 0.50151 2.17313 0.86717 1.22474 1.32027 0.62938 0.57005 0.24431 2.68115 2.20430 0.50473 1.74979 1.08163 0.97349 2.16841 1.34616 1.19599 0.54803 2.68115 2.15461 0.71098 2.02305 0.93575 0.31940 1.60613 0.77247 0.48156 0.24476 8
0.03100 -0.17669 -0.14403 -0.20571 -0.07349 -0.16109 -0.04169 0.12740 0.08350 0.06980 0.03100 -0.56000 -0.35960 -0.21597 -0.21921 0.27936 -0.40352 -0.32576 -0.23632 -0.30688 0.03100 -0.21497 -0.27640 -0.21161 -0.15161 -0.12021 -0.15393 -0.13779 -0.17407 -0.23642 0.03100 0.17601 0.47488 0.46173 0.78482 0.98270 0.21665 0.62564 0.66025 0.38712 2
-0.05258 -0.30806 -1.60192 -0.37514 -0.86607 -0.43527 -0.30136 -0.87253 -0.85705 -1.46967 -0.05258 -0.88105 -1.50279 -0.97156 -1.52082 -1.67442 -1.03268 -1.42653 -1.56107 -1.54420 -0.05258 -1.20159 -0.51043 -1.43229 -1.49123 -1.78660 -1.16803 -1.30697 -1.43326 -0.45705 -0.05258 -0.61225 -1.33214 -0.69019 -1.31778 -1.50612 -0.77061 -1.23577 -1.42946 -1.43440 12
-0.53935 0.03740 -0.33544 -0.01890 0.13843 0.14904 -0.59100 -0.39292 -0.11138 -0.95244 -0.53935 -0.10275 -0.23488 -0.02887 -0.04498 -0.14921 -0.53652 -0.28293 -0.11226 -0.35282 -0.53935 -0.81865 0.34060 -0.80117 -0.26587 -0.35883 -0.95292 -0.38307 -0.36809 0.20483 -0.53935 -0.57522 -0.60873 -0.66243 -0.69845 -0.95436 -0.53293 -0.60109 -0.49132 -0.31496 14
-0.10175 -0.14263 -0.64169 -0.31866 -0.33627 -0.37234 -0.29637 -0.46984 -0.65369 -0.84532 -0.10175 -0.71079 -0.59714 -0.51821 -0.57792 -0.40131 -0.79227 -0.70696 -0.73255 -0.78057 -0.10175 -0.32309 -0.62593 -0.38923 -0.60866 -0.52587 -0.34270 -0.47301 -0.52252 -0.59187 -0.10175 0.05962 0.01178 0.12864 0.08742 0.38984 0.05211 0.06674 0.27308 0.20270 2
-0.45084 0.13959 0.15903 0.15922 0.33339 0.50862 -0.21147 0.08668 0.24026 -0.25769 -0.45084 -0.30705 -0.08048 0.02870 0.18562 0.51255 -0.43421 -0.04308 -0.01036 -0.18057 -0.45084 -0.55285 -0.13962 -0.58575 -0.41560 -0.50996 -0.61928 -0.41987 -0.43541 -0.17820 -0.45084 -0.57522 -0.16378 -0.27383 -0.03748 0.23136 -0.33183 -0.09430 0.01993 -0.04642 3
-0.64260 -0.96494 -0.61936 -1.04417 -0.69230 -0.69147 -1.01547 -0.77299 -0.93331 -0.91265 -0.64260 -1.07075 -0.96831 -0.89240 -0.87514 -0.60930 -0.97130 -0.91684 -0.83002 -0.89253 -0.64260 -0.40869 -0.55906 -0.34388 -0.32891 -0.16793 -0.47001 -0.39534 -0.39185 -0.71444 -0.64260 -0.54877 -0.20010 -0.37792 -0.16239 0.12570 -0.44152 -0.12271 -0.01977 -0.01730 2
0.36534 1.21005 1.30748 1.94910 1.38028 1.51543 1.18677 1.04136 1.39689 1.47460 0.36534 1.12306 1.22010 1.44633 1.00041 1.01676 1.39188 1.01915 0.88462 1.30077 0.36534 0.87077 1.85726 1.11866 1.22347 1.06496 1.02700 1.25213 1.21183 1.78292 0.36534 1.48802 1.74918 1.30831 1.49262 1.10597 2.08757 1.86185 1.70262 1.91746 13
-1.35553 -2.49765 -1.87308 -2.59945 -2.51905 -2.66014 -2.54854 -2.46064 -2.53903 -1.80328 -1.35553 -1.64475 -1.47310 -1.82070 -1.54644 -1.42862 -1.64650 -1.47365 -1.44144 -1.38344 -1.35553 -1.20610 -1.10008 -1.13751 -1.10905 -0.99914 -1.24705 -1.06168 -1.09272 -1.10667 -1.35553 -2.20995 -1.64996 -2.46663 -2.07763 -1.78201 -2.19055 -1.94150 -1.97050 -1.61882 4
-0.25909 0.61643 0.69178 0.59800 0.76571 0.69739 0.68740 0.91920 0.92238 1.07366 -0.25909 0.79228 0.52824 0.66915 0.55971 0.05877 0.90083 0.86923 0.76057 0.85579 -0.25909 0.06886 -0.04844 0.05293 0.24239 0.28943 -0.07491 0.09114 0.08727 -0.23642 -0.25909 0.22891 0.73822 0.18416 0.92013 0.84769 0.31416 0.83404 0.95807 0.82713 6
0.05559 -0.52702 -0.66722 -0.77917 -0.68382 -0.72743 -0.59100 -0.50604 -0.69182 -0.59741 0.05559 -0.99293 -0.98019 -1.01474 -1.06987 -0.71014 -1.02245 -1.13100 -1.13130 -1.05329 0.05559 -0.54384 -0.86604 -0.58197 -0.88840 -0.79233 -0.44806 -0.74691 -0.80762 -0.74508 0.05559 -0.34245 -0.18497 -0.20444 -0.08953 0.22549 -0.31354 -0.23165 -0.17861 -0.27937 2
-0.85894 -0.26427 -0.00367 -0.34907 0.14267 0.13556 -0.56603 -0.17575 -0.25120 -0.50253 -0.85894 -0.87618 -0.68029 -0.77007 -0.50105 -0.28156 -0.98153 -0.68983 -0.61292 -0.72028 -0.85894 -1.33224 -0.61073 -1.34159 -1.21937 -1.34515 -1.29973 -1.17615 -1.23923 -0.67767 -0.85894 -1.17832 -0.52095 -1.10654 -0.63079 -0.13257 -1.01438 -0.69108 -0.50125 -0.35378 3
0.58168 0.71861 0.10799 0.91079 0.26134 0.62548 0.69739 0.13192 0.51565 0.29016 0.58168 0.34477 0.41837 0.61158 0.12925 0.20373 0.32794 0.01689 0.08712 0.22134 0.58168 0.56893 0.58375 0.49132 0.57730 0.57180 0.72847 0.69208 0.68915 0.67979 0.58168 0.81086 0.88351 1.25280 1.11270 1.41707 0.92358 0.98087 0.92332 0.79478 8
-0.33776 -0.11343 0.13032 -0.08841 0.24439 0.35580 -0.19649 -0.02191 -0.06478 -0.23320 -0.33776 -0.18058 0.08877 0.06468 0.29324 0.60079 -0.27564 0.08970 0.18459 0.04622 -0.33776 -0.42671 0.02754 -0.49883 -0.23435 -0.24747 -0.43489 -0.15006 -0.18199 0.00566 -0.33776 -0.81858 -0.46646 -0.65549 -0.50068 0.03765 -0.75842 -0.60109 -0.39205 -0.37643 3
-0.36726 0.17365 -0.01962 0.57628 0.57074 0.36029 0.54757 0.38077 0.58344 0.22588 -0.36726 -0.32165 -0.12205 -0.20877 -0.15772 -0.31938 -0.20403 -0.12017 -0.09454 -0.05425 -0.36726 -0.89524 0.08225 -0.94477 -0.58896 -0.67700 -1.01438 -0.70194 -0.67695 -0.03724 -0.36726 -0.04618 -0.07297 -0.17668 -0.13116 -0.44368 -0.41105 -0.23165 -0.21832 -0.25672 14
-0.36234 0.52398 0.44614 0.56324 0.68094 0.43221 0.40775 0.43959 0.45210 0.37891 -0.36234 0.26207 0.62029 0.58999 0.69294 0.64491 0.38421 0.58655 0.55676 0.60890 -0.36234 0.40224 0.56856 0.51021 0.80582 0.71100 0.28508 0.57761 0.62579 0.39482 -0.36234 0.28711 0.79270 0.61439 0.94095 0.99444 0.58840 0.93351 0.91340 0.85302 10
-0.22959 0.24177 0.72368 0.53283 0.74876 0.78279 0.25294 0.54366 0.74443 0.64212 -0.22959 -0.55514 0.06799 -0.24475 0.00114 0.60079 -0.33703 -0.11161 0.06939 0.16680 -0.22959 -0.11135 0.14912 0.00758 0.15965 0.30534 0.11386 0.17699 0.28922 0.27225 -0.22959 0.07020 0.28722 0.23273 0.34244 0.33701 0.28978 0.38408 0.43688 0.43889 8
-0.26892 -1.25689 -1.27653 -1.49164 -1.58236 -1.66682 -1.35005 -1.46524 -1.63661 -1.31052 -0.26892 -1.08048 -1.14350 -1.13707 -1.15698 -0.90551 -1.11452 -1.14813 -1.17118 -1.15951 -0.26892 -0.69251 -0.77790 -0.88053 -1.06965 -1.26163 -0.80366 -0.90225 -1.11252 -0.87991 -0.26892 -1.12542 -1.16567 -1.22451 -1.36462 -1.28894 -1.17892 -1.33050 -1.53369 -1.36969 4
-0.59835 0.30502 0.14946 0.36340 0.79538 0.89066 0.30288 0.57081 0.44786 -0.23320 -0.59835 -0.09302 0.32929 0.12225 0.53409 0.72684 -0.07615 0.45805 0.45929 0.37924 -0.59835 -0.71954 -0.30679 -0.72180 -0.54956 -0.57359 -0.76415 -0.58339 -0.57004 -0.38350 -0.59835 -0.61225 -0.58148 -0.54446 -0.54232 -0.40846 -0.65482 -0.45900 -0.37716 -0.39908 3
-0.30334 0.48019 0.87681 0.01585 0.06637 -0.03974 0.21299 0.48936 0.25721 0.96960 -0.30334 1.25926 0.56387 0.31654 0.76469 -0.23114 1.33562 1.04484 1.12388 1.12565 -0.30334 0.94736 -1.08184 0.63870 0.13995 0.64737 0.92163 0.00938 -0.06716 -1.28439 -0.30334 0.19717 -0.94168 0.48948 -0.57354 -1.05414 0.62496 -0.35953 -0.17365 -0.39908 7
-0.53443 -0.11830 0.13351 -0.20137 0.15114 0.22545 -0.46116 -0.04906 -0.21307 -0.40459 -0.53443 -0.35083 -0.38038 -0.15120 -0.23458 -0.19963 -0.47513 -0.29578 -0.31607 -0.37291 -0.53443 -0.64746 -0.31591 -0.67267 -0.57320 -0.62132 -0.65879 -0.53433 -0.56212 -0.36818 -0.53443 -1.01961 -0.43317 -0.93306 -0.70365 -0.19714 -0.86202 -0.74318 -0.63527 -0.36672 3
-0.62293 0.02281 0.74920 0.02454 0.04942 -0.17008 0.30288 0.33100 0.16400 0.81352 -0.62293 1.14252 0.85487 0.15103 0.75956 0.06507 1.36631 1.05341 1.17261 1.15436 -0.62293 0.78968 -1.47392 0.72185 -0.02947 0.94167 0.86456 -0.22364 0.17835 -1.31197 -0.62293 0.35059 -0.94471 0.56581 -0.60997 -0.95436 0.23493 -0.52531 -0.28781 -0.64173 7
0.83736 1.12733 0.34406 1.63630 1.64306 0.74683 2.18053 1.11375 1.28673 0.66661 0.83736 0.89444 0.74203 0.79148 0.90305 0.09028 1.17705 1.05341 0.96438 0.91321 0.83736 0.38422 1.33145 0.27968 0.83340 0.88599 0.21044 0.70434 0.83170 1.19458 0.83736 1.44041 1.24067 0.85032 1.21158 0.64812 1.18563 1.32663 1.39487 1.20891 14
-0.53935 0.13472 1.20539 0.25045 0.57922 0.85920 0.05319 0.68392 0.88001 1.48990 -0.53935 0.50529 0.36195 0.57560 0.48797 0.26045 0.78318 0.77072 0.78272 0.83283 -0.53935 0.21302 0.06705 0.35149 0.43152 0.59964 0.21483 0.32007 0.53472 0.09452 -0.53935 0.22362 0.68979 0.21885 0.64950 0.65986 0.58230 0.79615 0.94318 0.97273 6
-0.69668 -0.69732 -0.23336 -0.71400 -0.28117 -0.15210 -0.79075 -0.42007 -0.48845 -0.56680 -0.69668 -1.05130 -0.55260 -1.07230 -0.54717 -0.14921 -1.16567 -0.75836 -0.67938 -0.72315 -0.69668 -1.01688 -0.39493 -1.09216 -0.85688 -1.05482 -1.10657 -0.88590 -0.98581 -0.54591 -0.69668 -0.81858 -0.56635 -0.89836 -0.60477 -0.42020 -0.96562 -0.59162 -0.49629 -0.48320 3
-0.44101 0.62616 0.75558 0.19832 0.06637 -0.30043 0.56256 0.52556 0.33771 0.80127 -0.44101 1.19602 1.16962 0.33813 0.95429 0.27936 1.51976 1.22474 1.33212 1.24909 -0.44101 0.85275 -1.12743 0.97883 0.30149 1.03314 1.00504 0.05434 0.48324 -0.84314 -0.44101 0.55692 -0.56635 0.38539 -0.27689 -0.70782 0.10696 -0.21271 -0.08927 -0.44114 7
-0.35251 1.19545 1.65520 0.88907 1.15988 1.06146 1.09689 1.16352 1.27826 1.79290 -0.35251 0.93335 0.90534 0.67635 0.91329 0.41802 1.18216 1.12194 0.93336 1.14287 -0.35251 -0.19694 -0.25512 -0.13225 -0.09645 -0.16793 -0.17149 -0.12962 -0.13051 -0.21191 -0.35251 0.61511 1.05906 0.48254 1.13872 0.86530 1.03937 1.28874 1.28567 1.38686 6
0.87177 -0.20588 -0.57151 -0.02325 -0.38290 0.07712 0.06318 -0.41555 -0.10291 -0.30666 0.87177 -0.23895 -0.45758 0.10786 -0.31145 -0.11140 -0.12219 -0.47139 -0.39582 -0.39301 0.87177 0.26258 -0.13962 0.27212 0.03751 0.14228 0.49141 0.12384 0.20211 0.19870 0.87177 0.11253 -0.17589 0.37845 0.14988 0.67160 0.06430 -0.07061 0.00504 -0.25672 9
-0.67210 -1.68994 -1.39776 -1.90436 -1.87481 -2.15674 -1.80448 -1.75029 -1.93318 -1.39316 -0.67210 -0.91996 -1.28009 -0.98595 -1.21335 -1.32778 -1.09406 -1.17811 -1.25979 -1.28583 -0.67210 -0.44022 -1.00889 -0.48749 -0.75838 -0.63723 -0.48318 -0.64471 -0.74823 -1.00248 -0.67210 -1.33704 -1.16567 -1.39799 -1.33339 -1.14219 -1.31299 -1.27840 -1.34011 -1.20792 4
-0.16075 0.85972 1.38404 0.78481 1.21498 1.05247 0.79227 1.22686 1.32063 1.72863 -0.16075 0.88957 0.88159 0.65476 0.72369 0.21633 1.23331 1.15621 0.97767 1.19168 -0.16075 0.26258 0.14000 0.32503 0.45122 0.41272 0.21044 0.32415 0.43969 0.10984 -0.16075 0.45111 1.42229 0.24661 1.26883 1.28793 0.83826 1.26979 1.49911 1.56157 6
-0.17059 -0.77518 -0.54918 -0.65318 -0.63720 -0.47572 -1.08038 -0.88610 -0.50116 -0.50253 -0.17059 -0.67188 -0.52588 -0.46064 -0.43444 -0.25005 -0.71043 -0.61273 -0.48000 -0.49062 -0.17059 -0.53934 -0.49523 -0.43081 -0.49834 -0.40258 -0.41733 -0.52615 -0.39977 -0.25787 -0.17059 -1.08839 -0.62991 -0.89836 -0.81295 -0.29106 -0.89859 -0.98948 -0.88842 -0.75497 9
