FLength FWidth FSize FConc FConc1 FAsym FM3Long FM3Trans FAlpha FDist Class
0.20535 0.48390 0.93059 -1.25119 -1.18776 0.19420 0.73391 0.51450 -1.02643 0.63637 1
0.79208 2.43093 0.88509 -0.41862 -0.16250 -0.81850 -1.96639 3.20594 -0.66681 1.47000 2
0.66596 0.42764 0.87896 0.20553 0.22390 0.62955 -0.93658 -0.83728 -0.93932 2.40423 1
-0.74803 -0.83902 -1.59763 1.83018 1.86994 0.45475 0.05417 -0.32201 -0.66444 -0.18283 1
-0.56726 -0.52284 -0.65833 0.08081 0.17775 -0.01113 0.15897 -0.42197 0.04649 -1.41017 1
2.43017 0.27068 0.11338 -0.42628 -0.61224 2.33355 2.05190 -0.25116 1.87457 -1.66610 2
0.41538 0.39035 -0.05675 -0.12979 -0.02223 0.90781 0.96682 -0.74717 -0.70052 -0.05781 2
0.82068 -0.03109 0.88996 -1.08325 -1.09727 1.37527 1.32660 0.10207 -0.79147 0.67001 1
-0.71922 -0.39401 -0.82274 0.64479 0.32797 -0.16809 -0.39038 0.61671 -0.94119 -0.69927 1
0.98971 0.51198 2.35721 -1.31355 -1.29816 1.04090 1.40027 -0.46809 -0.99030 1.37606 1
1.07656 0.15703 0.84256 -1.07395 -1.05022 0.28321 1.27247 0.17710 0.50976 1.49201 2
1.63804 2.44501 0.34234 -0.45199 -0.43126 1.59804 1.49955 -3.55592 0.46937 0.77507 2
-0.73659 -0.65827 -1.32530 1.27769 1.40843 -0.28584 -0.59059 -0.55749 1.36848 -0.65282 1
-0.82872 -0.65020 -0.91479 1.35209 1.29984 0.09799 -0.34403 -0.33947 0.95004 0.35337 2
0.55426 0.11052 0.44856 -0.42792 -0.50908 0.28684 0.31058 -0.85441 -0.92747 2.14767 1
-0.29789 -0.20364 0.51966 -0.41151 -0.30004 -0.36674 -0.58730 0.48595 -0.89429 0.09467 1
-0.84750 -1.10266 -1.09994 2.02109 2.55134 0.30894 -0.17539 0.09854 2.00412 -1.60920 2
-0.72617 -0.65152 -0.84835 1.27769 0.90349 0.29998 0.11856 -0.39806 -0.84813 0.00702 1
-0.48780 -0.28249 -0.14710 -0.16918 -0.20231 -0.04276 0.24607 0.33177 -0.80791 -0.45097 1
-0.46622 0.04360 0.10957 -0.43120 -0.47017 0.09079 0.38738 0.77028 0.22936 -0.01734 1
-0.95950 -0.56423 -1.67084 1.75141 1.43558 0.34308 -0.38829 -0.47903 2.06243 -0.77688 1
-0.52346 -0.39707 -1.12491 0.25805 0.10717 0.83255 -0.59808 0.38354 0.35240 -0.50129 1
-0.55366 -0.22592 -0.49751 0.01462 -0.09282 0.39189 0.06310 0.60417 -0.85808 0.06536 1
-0.47193 -0.37192 -0.06690 -0.47004 -0.55161 -0.01141 0.13267 -0.34463 0.94197 -1.12822 2
-0.54492 -0.31227 0.13772 -0.25615 -0.09553 0.11733 0.05418 0.48784 -0.77396 -0.33644 1
-0.76759 -0.81584 -1.64566 1.64803 1.34418 0.07316 -0.21482 0.27500 -0.37209 -0.40109 1
-0.59577 -0.55554 -0.77683 0.03541 -0.12992 0.65000 0.23939 -0.49818 -1.04352 -0.30523 1
-0.56130 -0.47779 -0.85702 0.04088 -0.10187 -0.25382 0.14968 -0.48917 -0.99616 -0.61858 1
0.90563 -0.31504 0.60070 -0.99901 -0.95339 0.38934 0.78983 -0.50283 1.85352 0.16129 2
-0.75603 -0.57812 -0.54724 1.39311 1.04104 0.45090 0.09360 0.39752 1.66216 -0.40891 2
-0.62620 -0.66282 -0.74699 1.25909 1.49078 -0.20585 -0.62925 -0.43105 -0.02171 -0.34277 1
-0.67738 -0.52234 -0.72096 0.41231 0.26824 -0.15054 -0.55192 0.24975 -0.58552 -0.18487 1
-0.95108 -0.59382 -1.29398 2.00140 1.62742 0.32604 -0.31419 -0.56825 1.69266 -0.72525 1
-0.34777 -0.65494 -0.55972 0.08628 -0.11273 -0.20385 0.26335 0.28573 -0.77825 -0.00434 1
-0.71559 -0.49016 -0.86591 0.88056 1.16682 0.43339 0.15071 0.39045 0.74881 -0.22011 1
-0.81767 -0.38030 -1.02546 1.51619 1.09443 0.14952 0.06782 0.01650 0.05920 -0.45501 1
-0.59879 -0.22413 -0.21058 0.00860 -0.14621 0.18694 -0.63325 0.47543 0.16953 -0.76326 1
0.33125 -0.31511 -0.26306 0.22960 0.49990 1.03312 0.94917 -0.60113 -1.00965 0.39666 1
-0.02766 1.01652 1.31570 -1.39232 -1.36875 0.40754 0.55660 0.86638 -0.83683 -0.71575 1
-0.94083 -0.64545 -1.38243 2.30281 2.04911 -0.16640 -0.30913 0.55165 -0.81093 0.03294 2
-0.08703 -0.53411 0.36223 -0.46457 -0.38963 -0.32355 -0.00514 -0.00185 2.32919 0.36061 2
-0.66494 -0.53219 -0.74847 0.37730 0.33521 0.30559 0.15306 -0.18890 1.28492 -1.92749 1
0.97894 0.88874 2.74571 -1.64176 -1.57687 0.50896 1.33144 0.83224 -0.99490 0.77909 1
0.99432 1.30270 0.59732 -0.98369 -0.83304 1.00796 1.15824 1.77846 0.59330 1.86570 2
-0.72492 -0.49936 -1.06164 0.41449 0.27186 0.05032 -0.00088 0.25923 -0.43955 -1.16117 1
-0.13179 -0.21550 -0.47635 -0.01875 0.02392 0.86588 0.60319 -0.50067 -0.71010 -0.49805 1
0.10772 0.59170 2.21099 -1.36442 -1.25292 -0.00451 0.61105 -0.64195 -1.05102 -1.62232 1
-0.41763 0.12093 -0.02776 -0.66314 -0.76336 0.17932 -0.63704 0.84235 -0.93214 1.16330 1
-0.72766 -0.34643 -0.48926 0.63713 0.90440 0.09972 -0.61449 -0.22926 1.00254 -0.73097 1
-0.82730 -0.34396 -0.78804 0.71754 0.72251 0.39348 0.15262 0.24283 -0.95966 -1.93790 1
0.22734 -0.26546 0.11084 0.17599 0.04382 1.21765 -1.04657 -0.62080 1.27102 -0.07383 2
-0.45210 -0.36990 -0.74085 -0.04610 -0.26023 0.14280 -0.65111 -0.61248 -0.87411 0.07633 1
0.64036 0.76916 1.15891 -0.88632 -0.93891 0.18282 0.70708 -1.37911 -1.05439 2.04450 1
-0.41856 0.02517 -0.47995 -0.35571 -0.10549 0.79240 0.02962 -0.70884 -1.03350 -0.18467 1
-0.52234 0.10492 -0.01654 -0.62211 -0.64029 0.77227 0.05464 0.59552 -0.11995 -0.94491 1
1.03694 1.32057 2.86166 -1.58213 -1.49362 1.35562 1.42930 1.60287 -0.95057 1.63000 1
-0.22164 -0.32990 0.44390 -0.59640 -0.50998 0.47637 0.40386 0.29852 -0.71738 0.37000 1
-0.03298 0.27123 0.60641 -0.56194 -0.67920 -0.99949 0.53306 -0.57135 -1.03121 1.39636 1
-0.65037 -0.22919 -0.07431 -0.24357 -0.21770 0.20994 0.16672 0.35968 0.20062 -0.74519 1
0.14522 0.41079 0.70439 -0.91696 -0.81946 0.67409 0.94814 1.37470 -0.60494 1.00792 1
-0.84721 -0.58018 -0.98462 1.36905 0.92068 0.45806 0.21585 -0.58382 1.15582 -0.13595 2
-0.37512 0.42933 0.52114 -0.99409 -0.97873 -0.18353 -0.77706 -0.99692 2.25742 -1.90132 1
3.97837 9.17727 5.28641 -1.90159 -1.93975 -4.49200 -1.15501 -5.81767 2.19706 -1.35298 2
-0.68480 -0.63768 -0.65833 0.59993 0.39945 0.26601 -0.53424 -0.26840 -0.69588 -1.65783 1
0.98414 1.23903 2.48438 -1.48914 -1.40132 1.86291 1.31965 -0.66165 -0.68597 0.42484 1
1.31255 0.03444 0.32837 -0.87921 -0.91448 -3.45922 1.97610 0.58657 1.27949 -0.36004 2
-0.22622 -0.34733 0.04334 0.24875 0.25195 0.09758 0.40873 0.26864 -0.22857 -0.41467 2
-0.08853 -0.10980 0.30298 -1.01542 -1.05203 -0.22353 0.15269 -0.73665 -0.57247 -0.14271 1
-0.94762 -0.62281 -1.45310 2.13652 2.23643 0.30620 -0.26858 0.49798 1.54481 -0.96098 1
-0.68112 -0.68843 -0.90548 0.83570 1.19487 0.27377 -0.39906 -0.10455 1.62672 0.42501 2
-0.70218 -0.49520 -0.91289 0.72630 0.63473 -0.36545 -0.38399 0.45442 0.73073 -1.16678 1
0.45072 -0.03596 1.14155 -1.07340 -1.03302 0.58430 1.13411 -0.47515 -1.03141 0.70392 1
-0.67978 -0.67418 -0.83121 1.03372 1.31885 -0.07413 -0.55638 -0.41726 -0.30934 -0.24320 1
2.02857 2.63913 3.06734 -1.64449 -1.62393 0.09480 1.50322 -1.40636 1.51135 1.88452 2
-0.43997 -0.42517 -0.10076 -0.16261 0.10445 0.47365 0.24642 0.04573 -0.99819 0.75216 1
-0.76345 -0.81847 -1.32826 1.63599 1.24645 0.07001 -0.11915 -0.30503 0.69760 0.39134 2
0.06867 -0.46360 0.38635 -0.74027 -0.76336 -0.67948 0.33483 -0.08207 1.76695 0.84909 2
-0.47386 0.07473 0.54886 -0.36884 -0.31452 0.14352 0.33057 0.71668 -0.42991 -1.04665 1
-0.76753 -0.59640 -1.18035 1.29027 1.26184 0.39887 0.18615 -0.53939 -0.69260 -0.71488 1
-0.29429 -0.03721 0.47395 -0.52638 -0.59685 0.45047 0.27744 -0.56899 -0.98206 -0.21970 1
0.28796 0.28434 1.07680 -1.05590 -0.95430 1.14162 0.73995 -0.58821 -0.97084 0.69355 1
-0.68576 -0.54470 -0.27216 0.83625 0.83381 0.17895 0.13407 -0.36183 0.05103 -0.46394 1
-0.81646 -0.66538 -1.23685 1.37780 1.41205 0.42911 0.03672 -0.24676 0.69232 -0.65156 1
-0.70399 -0.31206 -0.52142 0.17107 0.14698 0.13222 0.09537 -0.48586 1.40514 0.24506 1
-0.58784 -0.19547 -0.29861 -0.12104 -0.30276 -0.43549 -0.43647 0.89039 -0.79251 0.29726 1
-0.62560 -0.32929 -0.73154 0.31439 0.14336 0.11857 0.27483 0.52201 0.45272 -1.86520 2
2.34245 1.64723 1.09500 -1.20524 -1.15519 2.59650 1.13688 -2.08044 2.03746 2.00091 2
0.95414 0.69132 2.71016 -1.51868 -1.40766 1.01367 1.49141 0.40500 -0.97999 1.17803 1
1.30167 -0.07949 0.94371 -0.77911 -0.64120 0.11813 1.08703 -1.08054 0.89051 -1.13254 2
-0.16182 -0.07880 0.35778 -0.82724 -0.90091 -0.01927 -0.64715 -0.58425 -0.68328 0.14170 1
0.63587 0.33841 1.12251 -1.13740 -1.00678 0.41711 1.40009 -1.15201 -0.31898 0.86604 1
0.31122 -0.24622 0.18406 0.02994 0.01396 1.10176 1.12181 0.57761 -0.66693 0.34087 1
-0.81118 -0.80806 -1.12978 2.25631 2.20023 0.13951 -0.38789 0.12376 -0.95249 -0.09623 1
0.38277 0.02436 0.90075 -1.11935 -1.09184 1.52893 0.91359 -0.74178 -0.84320 -0.03849 1
-0.52869 -1.20872 -1.11793 1.17978 1.27993 0.31629 0.09483 -0.01200 -0.24931 -0.66545 1
-0.52898 0.03677 -0.37584 -0.28186 -0.38330 0.28547 0.38165 0.61093 1.00452 -1.53917 1
-0.94289 -0.65527 -1.09275 2.32797 2.48166 -0.14849 -0.34356 -0.54987 1.48758 0.19392 1
-0.54540 -0.07804 0.48390 -0.38853 -0.45931 0.01671 0.28458 -0.36698 -0.60004 -0.02346 1
-0.56929 -0.53460 -0.26390 0.05729 -0.16521 -0.61940 -0.47792 -0.33904 -1.00935 -1.30535 1
-0.48079 -0.11367 -0.56861 -0.24193 -0.42130 0.71203 -0.77871 0.43038 -0.75236 -1.02725 1
-0.55944 -0.69832 -0.72541 0.94729 1.17315 -0.27863 0.13397 -0.39050 1.43625 -0.51105 2
0.39645 -0.17897 0.47395 -0.25779 -0.24937 -0.62669 0.92595 0.43859 -0.46553 1.22251 1
-0.81753 -0.51346 -0.76265 1.16610 0.74242 0.32653 -0.19789 0.43207 -0.27287 -0.02168 1
0.15675 0.46965 -0.37542 -0.03735 -0.07472 1.14830 0.76663 1.37330 0.93208 -0.03685 2
1.50699 2.00929 3.19705 -1.70685 -1.61669 0.77459 1.78001 1.23791 -0.99295 1.14270 1
0.54537 -0.22258 -0.22455 -0.24138 -0.32629 1.76393 0.75187 -0.85221 -0.95337 0.58887 1
1.06209 -0.46451 -1.37883 0.88438 0.72884 1.48592 1.08088 0.21763 0.49072 -0.37279 2
-0.81415 -0.51995 -0.79799 0.88384 0.84829 0.12767 -0.42396 0.46080 -0.34704 -1.06694 1
0.20837 0.69112 2.16105 -1.32832 -1.29726 0.84021 0.78832 -0.98742 -0.91985 0.06830 1
0.06048 -0.28410 0.34318 -0.84694 -0.81946 0.22221 0.66999 0.36262 -0.51020 0.32864 1
-0.68859 -0.56224 -0.41393 0.66722 0.55329 0.24190 0.08698 -0.55039 -0.18081 -0.43354 1
-0.57235 -0.32292 -0.78656 0.32697 0.36778 0.57201 0.21089 0.36191 0.92953 -1.24055 1
-0.56096 -0.50113 -0.80772 -0.08931 0.03025 0.51329 0.13429 -0.22478 -0.82790 -0.83166 1
-0.17143 -0.09068 0.05688 -0.62649 -0.44664 1.04561 0.33937 -0.49433 -0.94544 -0.09442 1
-0.75542 -0.33341 -0.56861 0.44184 0.60849 0.50983 -0.02121 0.37502 0.30480 -0.85487 1
-0.64524 -0.36713 -0.27512 0.55781 0.98855 0.16568 -0.64158 -0.45151 0.58741 -1.63897 1
-0.22014 -0.61369 -0.22179 0.00368 0.30715 -0.10114 -0.64768 0.47130 -0.24199 -1.69901 1
-0.75612 -0.84447 -1.24997 2.03422 2.25272 0.42109 0.09361 -0.31180 -0.59935 -0.86801 1
0.75186 0.49459 0.76765 -1.26377 -1.23482 -1.83167 0.73491 0.55733 0.51555 -1.42904 2
-0.45038 -0.08327 -0.11303 0.02064 -0.15888 0.36329 0.01237 0.90840 -0.65712 -0.76656 1
-0.88105 -0.75219 -1.27028 1.88106 2.47442 -0.26141 -0.28559 0.22048 1.17630 0.08342 2
-0.49207 -0.70246 -0.70890 0.50421 0.26824 -0.42169 0.18295 0.18120 1.44327 0.50207 2
-0.78831 -0.80800 -1.40740 1.97022 1.78397 0.03794 -0.03445 -0.25732 0.68620 -0.57347 1
0.46412 -0.64102 -0.32950 0.07479 -0.01409 0.42062 1.31419 0.22027 -0.69891 0.55208 1
0.66170 -0.40138 -0.61305 -0.26217 -0.37244 -1.11719 -0.43542 -0.25838 -0.84273 1.00368 1
-0.36763 0.18716 1.64369 -0.73644 -0.73440 0.40353 0.34666 -0.59874 -0.28544 -1.63811 1
0.50956 2.29720 1.39251 -0.43667 -0.35253 0.17587 -1.32503 3.00224 -0.69393 1.95258 2
-0.72331 -0.46147 -0.58533 1.24651 0.91164 0.39465 0.19214 -0.23976 -0.75508 -0.62854 1
-0.77299 -0.73262 -0.75482 1.51072 1.85908 0.43156 0.07254 -0.13955 -0.40814 -0.48718 2
-0.65238 -0.38986 -0.62659 0.70332 0.98946 -0.26946 -0.53547 -0.28848 -1.01943 -1.26074 1
-0.26790 0.21094 0.46358 -1.05918 -1.17238 -0.42978 0.05271 1.09786 2.02213 -0.21492 2
1.18311 0.21020 1.03850 -0.86936 -0.57604 -0.39004 1.06456 0.64823 -0.79538 1.59223 1
0.65600 0.25533 1.16462 -0.84311 -0.91086 -0.31847 0.81351 0.84086 -0.94923 1.89895 1
-0.11404 0.06328 -0.11599 -0.09095 -0.32719 -0.64036 -0.51550 0.52035 -0.27129 -0.60928 2
-0.53098 -0.44147 -0.58787 0.16943 0.32978 0.06306 -0.50744 -0.56324 -0.06952 -0.44166 1
-0.62863 -0.22249 -0.49032 -0.14073 -0.19960 -0.01768 0.07572 0.48570 -0.73932 -0.54850 1
-0.05923 0.79348 2.25627 -1.35020 -1.32893 0.14733 0.56781 0.67269 -0.33696 -0.77898 1
-0.78056 -0.54069 -0.74382 0.71426 0.65826 0.04172 -0.03926 0.49979 0.48082 -0.41374 1
-0.82855 -0.63076 -0.89638 1.87012 1.63014 0.21667 -0.51567 0.30315 1.80715 -1.84266 1
0.73818 -0.20245 0.53172 -0.81412 -0.87557 0.75442 1.52481 0.24319 -1.02869 0.36850 1
-0.68521 -0.17436 -0.74382 -0.15003 -0.28466 0.34640 -0.58922 0.25651 0.72679 -0.59014 1
0.25117 0.14298 0.98836 -1.19539 -1.15066 -1.56584 0.64650 -0.52341 -0.88173 0.53206 1
3.81354 1.17022 0.84383 -0.96619 -0.78870 -2.36724 -3.67496 -1.26026 0.96784 1.08836 2
0.11624 0.01109 0.71370 -1.04113 -1.06741 0.80171 0.54772 0.61722 -0.50599 -1.27424 1
-0.29425 -0.15552 -0.41499 -0.38361 -0.33714 0.73150 0.27071 0.76855 0.74836 -0.62971 1
2.81842 3.03533 1.71711 -1.38466 -1.25654 -1.68886 -3.35238 4.06361 -0.97766 0.64049 2
-0.51269 -0.16916 -0.49011 0.08956 -0.03762 0.15492 -0.59262 -0.25602 -0.89246 -0.27821 2
0.86537 0.01806 0.08418 -0.93063 -0.91086 2.90927 -2.02132 -0.79354 0.45033 -1.67855 2
-0.77850 -0.81002 -1.52970 1.72516 1.59846 0.07316 -0.21469 -0.28044 -0.36674 -0.39935 1
-0.50383 -0.28704 -0.39573 -0.17957 -0.30728 -0.21669 0.14474 0.68392 -0.19159 -0.63598 1
-0.47758 -0.48422 -0.72096 0.55617 0.29720 0.36001 0.15876 0.35754 0.16268 -0.11564 1
-0.86418 -0.89436 -1.35280 2.01891 1.95681 0.29633 0.25882 -0.20337 -0.88928 -1.32374 2
1.24170 1.34119 0.33556 -0.80810 -0.81946 -2.18605 1.55912 0.48672 -0.43632 1.16666 2
-0.26262 0.12989 0.09180 -0.62102 -0.72354 0.40510 0.27252 -0.53528 -0.62336 1.30783 1
1.28588 0.54726 0.31483 -0.88359 -0.87104 -2.19457 1.39730 1.60679 -1.00114 2.03002 1
1.69513 2.55685 1.66336 -1.54603 -1.49362 1.51707 2.07514 -2.77477 0.65482 0.43221 2
0.17145 -0.01666 0.41470 -1.00667 -1.00678 -1.79343 0.50568 0.43343 -0.79442 0.78896 1
1.54285 0.53815 0.36921 -0.88359 -0.71902 1.60213 2.31563 -1.24738 2.16614 -0.46510 2
-0.82207 -0.60852 -1.16617 0.91228 1.16682 -0.31895 -0.37227 0.18970 2.03020 0.82081 2
-0.73120 -0.66143 -1.26901 1.07803 0.72341 0.10765 -0.50137 -0.40434 -0.97535 -0.33546 1
-0.43388 -0.70476 -0.46429 0.45060 0.27005 -0.15773 -0.67734 -0.31990 1.31741 -0.60355 2
-0.79807 -0.38864 -0.57369 0.62400 0.62297 -0.00988 0.05164 -0.41677 -0.97247 -1.96417 1
-0.65845 -0.46178 -0.87649 0.87235 1.02746 -0.12493 -0.54407 -0.64081 -0.28990 -0.60031 1
-0.50669 0.27107 0.32604 -0.60515 -0.58962 0.32556 -0.64397 -1.10602 -0.65772 0.37233 1
-0.51312 -0.15776 0.28097 -0.45308 -0.57152 0.71810 0.21819 -0.59165 -0.38558 -0.30230 1
-0.46706 0.25873 -0.60479 -0.08275 -0.43397 -0.42741 -0.76937 -0.97362 0.58654 -1.10517 2
-0.15037 0.19531 -0.45477 -0.37540 -0.33262 0.48570 0.60175 -0.66299 -0.67270 0.98518 1
-0.38599 -0.23397 -0.04468 -0.70526 -0.69549 -0.33688 -0.64960 -0.58775 1.75235 0.26919 2
2.79977 4.97522 4.25866 -1.79766 -1.87369 0.67252 -1.87550 2.49750 1.81316 -1.74248 2
-0.94709 -0.62731 -1.49415 2.16277 2.28982 0.30377 -0.14842 0.50025 0.51974 -1.23315 1
-0.34805 -0.08766 0.46210 -0.78348 -0.82489 -0.10550 0.35586 -0.42880 -0.35429 -0.63490 1
-0.04803 -0.42067 0.02663 -0.33110 -0.22584 0.82603 0.61506 0.67506 -0.58708 -0.58682 1
-0.49841 -0.29140 -0.05865 -0.29171 -0.27561 0.01033 0.06042 -0.40661 -0.94310 -0.82200 1
-0.70389 -0.32494 -0.66679 0.05018 -0.02676 0.37440 0.04076 -0.59603 1.87302 -1.65083 1
-0.79649 -0.80392 -1.41375 1.92208 1.99844 0.08748 -0.32684 -0.23847 1.83739 0.41365 1
0.09076 1.33787 2.33795 -1.35074 -1.29454 0.35604 0.84931 1.95145 -0.10802 -1.54792 1
-0.97646 -0.78287 -1.07137 1.94232 2.23281 -0.17736 -0.09429 0.27024 2.06766 0.35723 2
-0.68116 -0.40011 -0.75482 0.41285 0.28906 0.08599 0.19212 -0.22951 0.15022 0.17994 1
1.45545 0.66709 0.30382 -0.86608 -0.92172 2.88330 -2.11512 1.31927 -0.57299 -2.24095 2
-0.63238 -0.33803 -0.95288 -0.00343 -0.05210 0.09461 -0.10473 0.20557 0.41747 -2.05860 1
-0.81248 -0.80966 -1.38857 2.29570 2.19842 0.14706 -0.39347 -0.11988 0.76007 0.33284 1
-0.81888 -0.65321 -1.24743 1.22737 1.18763 0.44325 0.01859 -0.22376 -0.38931 -1.91892 1
2.25409 1.69665 1.64009 -1.55478 -1.40042 -2.44432 1.61177 -1.26553 0.63384 0.68028 2
-0.77366 -0.53830 -0.92410 0.98449 1.40662 0.35105 0.10598 0.40051 -0.64551 0.00605 1
2.45634 0.58424 1.36839 -1.50610 -1.39137 -1.61204 -1.75186 -0.86544 0.25538 0.49892 2
-0.27382 -0.14147 0.18533 -0.92188 -1.05655 1.05426 0.06220 0.39585 1.55453 0.03883 2
-0.56983 -0.27593 -0.18498 0.08136 0.10264 -0.19368 -0.65144 0.54917 -0.68246 0.24085 1
1.11404 0.41671 1.17795 -1.12646 -1.07284 -0.54332 1.55521 0.94063 -0.85775 1.45885 1
-0.94357 -0.62642 -1.45988 2.20763 1.73692 -0.17635 -0.25571 -0.58208 0.52110 -0.26264 1
-0.95086 -0.60412 -1.07942 1.99921 2.06721 0.31546 -0.34223 -0.47302 0.40171 -0.42098 1
1.55583 0.95828 1.94712 -1.22274 -1.11175 -0.85424 -1.94723 -1.00900 -0.91989 2.01700 1
-0.33920 -0.55998 -0.26581 0.20389 0.54334 -0.15299 -0.77347 0.27702 -0.92375 0.12708 1
-0.78350 -0.82195 -1.44654 2.18520 1.74868 -0.28951 -0.46073 0.23556 -0.47848 -1.11186 1
0.05656 -0.11918 0.24817 -0.64946 -0.61405 -1.07834 0.65889 -0.86713 -0.47867 1.07687 1
-0.52139 -0.38865 -0.38007 -0.02586 -0.23308 0.68002 -0.61525 -0.53288 2.12659 0.36429 2
-0.55891 0.07637 0.33514 -0.15386 0.13974 0.41761 0.22490 0.97384 0.04442 -0.18603 1
-0.68190 -0.31718 -0.34643 0.59173 0.49538 0.00133 -0.66060 0.61277 0.49902 -1.12001 1
1.51445 0.07906 0.56282 -0.95361 -1.00678 -1.61728 0.82934 0.08371 -0.86406 1.95087 1
-0.69049 -0.37269 -0.91860 0.12074 0.13612 0.29688 -0.00504 -0.60684 -0.64321 0.09553 1
-0.19455 0.02703 0.24288 -0.41534 -0.50274 0.23075 0.49649 0.81496 -1.00122 0.66217 1
-0.51498 0.05910 0.23061 -0.46293 -0.38872 -0.08101 0.18248 0.91418 2.00412 -2.28265 1
-0.87182 -0.60876 -1.17062 1.54683 1.85636 0.12133 -0.30550 -0.41681 -0.53468 0.97261 1
-0.89797 -0.56927 -1.53182 1.70765 1.45549 0.25689 0.04887 -0.13248 -0.64493 -1.08228 2
-0.56920 -0.18299 -0.05801 0.05510 0.06916 0.28419 0.29506 -0.85855 0.05455 0.03341 2
-0.64271 -0.42551 -0.59189 0.45990 0.77771 0.60350 0.12861 -0.59005 -0.52330 -0.73125 1
-1.00536 -0.85423 -0.75524 2.79458 2.82191 0.42764 -0.33792 0.16829 -0.27098 -0.64958 2
1.63479 0.20038 1.27232 -1.33433 -1.21491 -2.82682 0.83453 -1.13751 1.59408 0.71931 2
-0.55250 -0.65956 -0.98631 0.55289 0.25557 0.76273 -0.46433 0.12717 0.06836 -1.93925 1
-0.63867 -0.56246 -0.49264 0.57751 0.26734 -0.30487 -0.39999 0.31533 -0.00176 -0.69860 1
-0.77995 -0.57168 -1.18035 1.20166 1.21207 -0.11486 -0.59306 -0.32901 2.10364 -1.22697 1
-0.15356 -0.62659 -0.37584 -0.15824 -0.30185 -1.05803 -0.67361 0.22498 1.40096 -0.89774 2
-0.68942 -0.31014 -0.87120 0.53867 0.93969 0.38809 0.13788 -0.34018 0.45306 -2.00520 1
-0.29791 0.09895 -0.01866 -0.74410 -0.59504 0.40089 0.46519 -0.43003 -0.82302 -1.53621 1
0.06619 -0.02689 0.41068 -0.92899 -0.91629 1.08595 0.76977 0.73171 -0.80258 0.57923 1
-0.38053 -0.08305 0.22955 -0.85624 -0.90362 0.13803 -0.59837 -0.31028 -0.98555 0.09105 1
-0.41817 -0.66273 -0.15853 0.30235 0.63926 0.77453 0.30439 -0.29052 -0.65175 0.34946 2
1.21934 3.44256 1.10452 -0.93884 -0.96787 0.26268 -1.83160 -3.61339 0.37300 1.36927 2
-0.25067 -0.53156 0.09349 -0.38033 -0.33443 0.51787 -0.73804 -0.39101 2.02371 0.65058 2
0.15387 1.22250 0.46908 -0.85241 -0.71087 0.77362 0.81854 2.38597 -0.86552 -1.41556 1
-0.46377 0.05802 -0.19936 -0.79935 -0.87466 -0.49131 -0.07953 -0.80370 -1.00889 -1.29183 1
-0.36056 -0.92801 -0.64352 1.62779 1.96314 0.60247 0.41848 -0.34225 -0.50949 0.96381 2
-0.62740 -0.63815 -0.67102 0.82476 0.85372 0.37384 -0.47169 0.48274 0.36480 -1.98635 1
-0.79221 -1.20906 -1.29948 2.22842 3.20830 0.07628 -0.27832 -0.01199 1.23657 -0.98657 1
3.26602 0.12103 0.62779 -0.56358 -0.56518 -0.99396 -4.98644 0.59033 -0.39554 -0.39335 2
-0.78661 -0.29635 -0.32844 0.20116 -0.03581 0.07971 -0.37730 0.59041 -0.96030 -0.08599 1
-0.76541 -0.81813 -1.69645 1.75634 1.27360 0.04956 -0.03665 0.27784 0.45165 -1.24525 2
-0.15994 0.22160 0.17834 0.38660 0.66097 0.59827 0.70083 -0.90670 0.94834 -0.53628 2
1.61923 2.54158 2.00023 -1.05918 -0.98325 0.27346 -2.84443 2.73523 1.24219 1.60771 2
0.72540 1.55374 1.59311 -0.87921 -0.58238 -0.01642 1.54534 -1.12715 1.22925 1.64665 2
1.83621 3.39460 2.17481 -1.52087 -1.45924 -0.24507 2.38112 -2.77615 2.02201 1.95922 2
-0.66655 -0.09045 -0.57496 0.10762 -0.08196 0.60299 0.10588 -0.65054 2.01452 -1.79613 1
2.43252 0.59041 0.22469 -0.79880 -0.73893 -2.53356 -1.38017 0.61674 -0.89968 0.97596 1
-0.85427 -0.50880 -0.71652 1.06053 1.26093 0.06744 -0.08488 -0.41238 -1.02681 0.02789 2
-0.15848 -0.08925 0.77337 -0.79989 -0.84209 0.86894 0.34062 0.57326 -1.05416 0.84387 1
-0.37676 -0.70426 -0.03918 0.27664 0.50895 -0.70235 -0.66603 -0.28609 -0.99706 -0.70107 2
-0.81609 -0.24909 -0.99435 0.69676 0.83381 0.45603 -0.28871 -0.33675 -0.73796 -0.19138 1
-0.59899 -0.40465 -0.79143 1.07584 0.86005 0.21132 0.30613 -0.69911 -0.89318 0.15291 2
0.72168 0.59622 1.13648 -0.45527 -0.50184 0.86781 -1.35867 0.43534 -0.93824 2.60725 1
-0.64888 0.07141 -0.40631 -0.18285 -0.09915 -0.14072 -0.53313 -0.57432 1.46663 0.82800 2
-0.71726 -0.62627 -0.34431 0.71700 0.41122 -0.21492 0.12179 -0.24973 1.84693 -1.15560 2
-0.14711 -0.32161 0.56938 -0.60078 -0.33624 0.72773 0.42552 -0.42557 -0.84495 0.05568 1
1.92570 0.52738 1.35210 -0.77473 -0.82489 -0.56685 -1.56077 -1.26457 -0.67566 1.75926 2
