A1 A2 A3 A4 A5 A6 A7 A8 A9 A10 A11 A12 A13 A14 A15 A16 A17 A18 A19 A20 Class
-0.13310 0.27760 -0.03916 1.86281 0.54228 -0.12085 0.58896 -0.14188 0.84831 -0.43334 0.66609 0.04194 0.20988 0.32578 0.01449 -0.13618 0.39656 -0.99974 -0.00149 -0.67321 1
-1.23650 -1.30523 0.32381 2.34725 -0.49816 -0.95510 -0.49488 -0.25734 -1.22757 3.20483 0.08261 1.26979 0.09086 1.83095 0.45413 -2.08111 0.30002 -1.66012 -0.38418 -0.20077 0
0.20801 -0.12595 -0.75019 -0.17560 0.63155 -0.41502 -0.43961 0.12619 0.20717 0.07292 -0.06573 0.82015 0.26014 -0.99293 0.22567 -0.77004 -0.09890 0.86578 0.62183 0.24000 1
-0.09609 0.58042 0.16242 1.35354 0.80608 -0.12482 0.75216 0.56712 0.62352 -0.17516 0.32787 -0.34850 -0.27812 -0.21948 0.22103 -0.02648 -1.08649 0.91281 -0.78998 0.72188 1
0.35200 -0.08259 1.36282 0.16726 0.87857 1.19529 0.56330 0.87773 -0.37468 0.94993 0.38787 -0.28398 0.68797 -0.10033 0.86654 -0.23602 1.58059 -0.01408 0.80671 -0.98121 1
-0.24008 0.15086 -0.42417 0.30615 -0.49816 -1.03971 1.12069 0.15455 -0.27043 0.01225 -0.11122 -0.17822 -0.07710 -0.06802 -0.64896 -0.68596 -0.14986 -0.04282 -0.13200 -0.79991 1
-0.37935 0.63045 0.83845 1.06100 -0.05043 -0.23984 -1.05096 -0.07503 0.62547 -0.08887 -0.78503 -0.94846 -0.53733 0.23221 0.17255 1.88035 -0.20282 1.17016 1.26010 1.70181 1
0.18581 -0.56951 0.23177 -0.05483 -0.14508 -0.07656 1.09107 -0.27287 0.10748 -1.73572 -0.07694 1.27045 1.06356 -0.12927 -0.10638 -0.69581 0.49713 -0.85408 -1.06187 -1.14296 1
-0.33696 0.20156 0.44113 -0.81907 0.27915 1.04986 0.46919 0.17076 0.59355 -0.14347 -0.48966 0.34325 0.37255 1.08779 0.44815 1.32859 -0.13980 -0.37072 -0.08850 -0.14753 1
0.39304 -0.47947 0.35428 -0.30040 0.09053 -0.91213 0.99105 1.87235 0.75514 0.27785 0.71422 -0.03588 -0.64115 0.80978 -0.06521 -0.08363 -0.04929 0.00029 1.43887 0.35996 1
-0.21922 -0.61487 2.42321 -0.89421 -0.74115 2.83007 -0.71731 -0.20265 -0.97607 -1.63595 0.11887 -0.20549 0.47174 -1.42510 -0.12962 -1.92609 0.77470 -0.27993 -0.14559 -0.29377 0
0.19994 1.25611 -0.11564 0.59534 0.74097 -0.84338 -0.41328 0.02356 0.47627 0.52727 0.09250 0.54146 0.26014 0.13191 0.28677 1.02382 -0.34496 0.86120 -0.07354 -0.70421 1
-0.08331 1.08669 1.21244 1.40118 0.93563 0.29561 -0.16321 0.97699 -0.77604 0.30616 -0.60834 -0.62520 0.23898 -0.33526 -0.17810 -0.53423 0.36371 0.42487 0.75505 0.46308 1
-1.26207 -0.65689 -3.08617 0.67854 -0.13904 0.73520 0.56790 1.21737 0.31077 -0.29110 -0.96436 2.19367 1.49272 -0.69203 0.31599 1.75554 -0.56688 0.67962 -0.98506 -0.15629 0
-0.23537 -0.28803 -0.30555 3.13765 -0.73712 -1.59896 -0.72718 -2.52883 0.98970 -0.14280 0.39776 -1.04490 -1.67138 1.01307 -0.21197 -0.17887 -1.38484 -1.66404 -0.15511 0.51767 0
-0.12435 2.10722 1.84635 0.96035 -1.51845 0.12241 0.66793 -1.90153 2.59646 -1.99053 1.22584 -1.07151 -0.01825 0.64081 2.26317 -0.87053 1.10524 -0.85082 1.64279 0.47656 0
0.15486 0.36164 -0.08842 -1.50346 -0.29074 1.73537 -2.16244 0.39966 -0.90961 -0.06595 0.01470 -2.22419 -0.65041 -0.59914 -0.27440 -0.41074 -0.01577 -2.12258 -1.51662 1.04672 0
-0.45605 0.05281 0.32641 -0.41782 -2.56291 -0.25505 -0.54621 -1.89478 0.51406 -0.07336 0.00416 -0.29795 0.29849 0.23423 -0.49754 1.08819 0.51121 0.98466 -0.06470 -1.67403 0
-0.16338 1.55226 -2.53588 1.57429 0.32144 -3.42147 -0.02173 -0.62062 -2.05897 -0.37874 -1.51685 -0.06049 -1.16420 0.76467 -1.35159 0.78210 1.04020 -2.93973 -0.02732 -0.33893 0
-0.13781 0.67981 -1.62781 0.34842 3.40716 -0.17836 -0.42447 -0.22831 -0.39357 -0.66860 1.06497 0.73235 -1.26008 -0.34266 -1.42663 -1.30931 0.16325 -1.58370 -1.80550 0.27774 0
-1.35088 0.46770 -0.53111 0.74228 0.24223 -0.23786 -0.47383 0.04179 -0.14924 1.38743 -0.71910 -0.32655 1.18457 0.93700 -0.45105 -0.02583 1.10859 0.25243 0.27924 0.47116 1
1.45742 -0.24534 0.69521 0.74228 -0.91903 3.30404 1.52145 0.08568 -0.32907 -0.80073 -0.78437 -1.73731 1.77375 -0.68463 0.18450 -1.74086 -0.79886 0.66263 -0.21764 0.51767 0
-0.01401 -0.06725 -0.48380 0.51617 -1.01032 -0.82289 0.79099 -0.48489 0.97080 1.02611 0.38655 1.70479 -0.44806 1.05413 0.71380 -0.63998 -0.47034 -0.08985 -0.91845 0.37816 1
-1.10665 -0.12195 1.83792 -2.91585 -0.50755 1.64877 0.76796 -0.31001 -1.56769 0.95398 1.42231 1.01770 -0.01891 -0.28275 0.79150 -0.92243 -0.80154 1.75346 0.15213 -2.43493 0
0.21609 0.07816 0.49363 -0.62448 -0.09205 0.39278 0.06185 -1.24588 0.11791 0.83129 -0.17320 1.17667 1.20243 0.24365 -0.08579 -0.18347 -0.13041 -0.38444 -1.06323 -0.15696 1
-2.57203 -1.47332 0.75419 -1.64839 0.63357 -0.21076 -0.15663 -0.20602 -1.89478 -1.48967 2.48313 -2.98910 0.23700 -1.10535 -1.70556 -0.46263 -2.13709 1.02973 0.93586 0.60461 0
-0.80120 -0.56351 0.32122 1.19787 0.06569 -1.55070 1.58660 -1.05682 1.05942 -0.20886 -1.05798 -0.14430 -1.42870 -0.66443 -0.17014 -0.46526 -0.44352 1.06173 -2.44037 -2.27183 0
-0.12839 -0.18998 1.04522 -0.09442 -0.65590 0.39939 0.70018 0.21802 0.77273 0.58120 -0.12573 0.62061 0.48430 0.89863 -0.39660 -0.90666 -0.03052 -0.11532 1.56801 -0.11720 1
0.19456 -0.12661 0.27196 -0.36012 0.12208 -0.14730 0.93248 -0.40117 -0.82491 0.13763 -1.43774 1.28708 0.63904 -0.18111 1.01398 -0.15785 0.62854 -0.17215 1.03238 -0.20346 1
-1.50428 1.43153 -0.17009 -0.19037 -0.11890 -0.24381 -0.96738 1.72447 -1.42826 0.89466 -1.39620 0.70176 -0.53998 -1.31806 -0.55134 0.19881 -0.01644 0.72795 1.52519 -0.43193 0
-0.07793 -0.03390 -0.31398 0.42827 -0.12696 0.88592 -0.30009 -1.11489 -0.25414 -0.45896 0.84806 -0.37244 0.72037 -0.08821 0.51191 0.15283 -0.10360 1.04932 -1.16451 -0.12866 1
0.40178 -0.74360 0.18316 0.79730 -0.75659 0.15480 0.89168 -0.07705 0.27949 -0.04101 -0.33868 0.32728 1.32277 -1.23325 -0.10638 0.64547 0.20414 0.33342 -0.14695 0.11060 1
0.40447 0.39966 0.70882 -0.41514 1.25246 -0.44212 -0.49554 1.09178 0.25734 0.45783 0.56588 -0.17423 1.36708 0.12989 -0.33816 -0.07378 0.75593 1.73387 0.42946 0.26224 1
0.12862 2.29132 -0.04370 1.50652 -0.43439 1.06110 0.31784 -0.14255 1.11154 0.46053 0.81444 -0.16292 1.33798 0.34665 -0.26776 0.99688 -0.00571 -0.48895 -0.22036 0.20832 1
0.16832 1.20808 0.06714 -0.10247 0.22276 -0.52013 -0.20007 0.66976 0.50754 -0.45559 0.23227 1.02502 0.20129 -0.20467 -1.04477 -0.09480 -0.01375 0.74167 -0.36787 -0.12461 1
0.65678 -1.11647 0.79762 0.28804 -0.26792 -1.15011 -0.71336 -0.13782 -0.57015 -1.27800 -2.82491 1.60435 1.39750 -0.00945 -2.15118 -1.16218 1.85615 -1.53079 1.33215 -0.65838 0
-0.69489 0.14153 -0.91872 -0.12327 -0.05245 -0.06268 -0.03818 -0.94270 1.28290 -0.68748 -0.15737 -0.03256 0.87841 0.43416 -0.39992 -0.15326 -0.18673 0.78217 0.94878 0.79938 1
-0.83349 -0.05791 0.69262 0.78791 -2.64279 1.64150 -1.04832 -0.02101 0.01887 0.85084 0.98058 0.35655 -0.42360 -0.48739 -0.72334 -0.95592 1.80184 0.00356 0.07464 0.83847 0
1.11025 -0.99840 -2.00439 -3.45263 0.61947 -0.24183 0.79099 0.45503 -1.42956 0.70186 1.73284 -0.03788 -1.08948 1.44792 -0.96308 1.00871 -0.52665 -0.04935 0.34110 -1.68077 0
-1.14837 -0.75628 -0.98742 1.60314 1.43369 0.92559 -0.16782 0.10796 1.00078 0.48075 0.32392 -0.83206 -0.76811 0.51224 -0.11037 0.91149 0.07072 -2.06967 -0.52964 1.23947 0
0.44552 -2.78400 -0.11175 -1.36389 -0.89352 0.02458 -0.91210 -0.89409 -0.16357 -0.02753 2.20292 -1.88564 1.65406 -0.03436 -2.13723 -1.05905 2.52862 0.96506 -2.00670 1.28800 0
1.30133 -0.81497 -0.93427 -0.20915 -0.86130 -1.06615 0.15266 -0.16078 0.27428 0.79152 1.13947 -0.36646 -2.76245 -0.25179 0.65403 1.01331 2.08612 -0.26947 -0.22376 -0.40902 0
1.15062 -0.95305 0.10084 -0.70836 1.31622 0.92030 -0.16914 -0.48557 -0.16813 0.35739 -0.29715 0.27474 -1.19462 -0.73713 0.40166 0.02541 -0.00772 0.71358 -0.74172 0.92271 1
0.41995 -0.35540 0.42039 0.63493 -0.18737 -0.71778 0.64029 -0.20062 -0.04889 -0.58097 -0.13694 0.93655 0.07168 -0.13331 -0.71072 0.55745 -0.25311 0.02250 -0.34747 -0.55796 1
0.38698 2.43606 0.10538 -0.77411 -0.02426 -0.48707 -0.17045 0.93647 -0.34927 -0.29380 -1.89002 -1.32027 -0.12471 0.26183 1.53663 -0.49942 -1.46529 0.15771 -1.06051 0.98202 0
0.83574 -0.23334 1.67653 -0.12193 1.90826 -0.07194 0.11647 -0.04464 1.08809 0.05000 -0.64130 0.77492 0.53654 0.77410 0.21638 0.29865 0.09151 0.97747 0.46889 0.67942 1
0.44821 -0.10460 -0.38917 0.54972 -1.06872 -0.23984 1.24704 -0.18239 0.64567 -0.14549 -0.20352 1.37421 0.93925 1.37320 -1.42132 -0.54211 1.45388 -0.49679 -0.22988 -0.36858 1
0.54644 1.00398 -0.19472 1.53202 0.86917 0.09994 0.09936 -0.28232 -0.96043 -0.12864 0.82960 0.54146 0.16558 -0.10706 0.63211 0.19225 0.37109 -0.02583 0.19835 -0.15831 1
0.04654 -0.10527 -0.28481 1.28510 -2.17157 -0.04946 2.06173 1.05801 -0.08408 -0.49940 -0.52790 -0.52609 2.82977 -0.82532 0.22900 1.22021 -1.90511 -1.03110 0.94606 -0.14348 0
-0.87655 -2.78734 -0.44556 -0.35878 -1.63928 -0.04946 -0.96475 -4.35061 0.53035 -0.08213 0.81707 -0.21614 -1.39233 0.46175 -0.07450 -0.06064 -1.05967 -0.98015 0.89848 2.36093 0
-0.56571 -0.09927 0.02631 1.15963 0.15631 0.48533 -1.60242 0.97969 -0.60663 0.03045 -0.77052 -0.60591 0.78451 -2.79496 0.36182 0.86814 0.14045 -0.75872 1.34370 0.11532 0
0.71598 -0.90636 -0.03333 1.09857 0.29459 0.10655 -0.34418 -0.73135 0.51536 -0.32885 0.33315 1.30038 -1.20123 0.54186 0.28677 0.53972 0.64933 -0.65616 -0.09189 0.03242 1
1.07392 0.78386 -0.13898 -0.02396 1.06115 0.44434 -0.72521 0.99657 -0.10102 -0.74613 -0.16924 0.23350 0.20658 -0.15889 -0.74326 0.68028 0.29935 -0.11989 0.16301 0.11060 1
-0.10417 -0.11794 -0.10657 0.54099 -0.21556 -0.40510 -0.15071 1.09853 -0.89788 -1.54360 -0.90304 1.12811 0.54977 0.44829 0.81076 -0.02911 0.25644 -0.09638 0.27448 -0.89966 1
-0.02881 0.37231 -0.11564 0.18538 0.87186 -0.48046 -0.19941 -0.47882 -0.76627 1.46428 0.69906 -0.14630 -0.12934 -0.41335 0.61750 -0.22682 1.28894 0.72338 0.76525 -0.21492 1
-0.13714 1.46822 0.02825 -0.69158 -0.04775 0.03053 0.57054 0.77307 1.49792 -0.15358 -0.29846 0.45166 -0.46063 1.61016 -0.12896 0.57256 0.55882 -0.02061 -0.12996 -0.41711 1
0.23695 -0.50948 1.01605 -0.17963 -0.21757 0.63803 0.35206 -0.38969 0.00062 1.56944 0.29359 -0.11969 0.77327 -0.14880 0.58695 0.05628 -0.55682 -0.16692 0.17728 -0.44070 1
-0.03554 0.61377 0.40419 0.19678 -0.18334 0.22289 -0.09083 -0.59293 -0.75780 -0.17987 -0.12045 0.05857 0.24691 -0.06600 0.78154 1.13417 0.21219 -0.75872 -0.14695 -0.01139 1
-2.44891 -0.09927 -0.36843 -0.31248 0.10530 -0.78983 0.67122 -0.52406 1.25228 -0.88432 -0.87074 -0.96043 -1.28852 1.44321 -1.21146 0.50425 -0.15589 0.62409 -1.25084 -0.73319 0
0.15217 -0.10994 -0.60436 -0.14877 0.94100 0.78875 -0.18032 -0.35525 -0.13946 1.66382 -0.01826 -0.76953 -0.00568 1.19078 -0.73264 -0.05604 0.92488 1.13554 -1.21209 0.71581 1
-1.12078 0.25292 -0.27444 -0.66944 -0.17998 -0.11689 -0.10794 -0.01358 -0.28346 0.75579 -0.38417 -0.33054 -0.24241 -0.47393 0.43221 -0.68202 -0.14651 0.36739 0.22282 -0.10844 1
-0.30534 -0.84766 -0.18888 0.46450 1.44846 0.14621 0.91997 0.69204 0.72060 1.27081 -0.49098 0.05657 1.60116 1.01037 1.12422 0.04971 0.54809 -0.42689 0.21874 0.87486 1
-0.20778 -0.14996 -0.22324 -0.95661 -0.16253 0.22488 0.00986 0.12552 -0.26782 -0.60659 -0.05584 -0.19219 -1.33679 -0.10706 0.42092 -0.07115 0.74185 0.30338 0.06648 -0.04171 1
0.33181 0.41100 -0.38463 -0.15212 -1.44663 0.65654 -2.46581 -0.84344 -1.38851 -0.76770 0.04108 -1.01630 0.78253 -0.73646 -2.92421 -0.36936 -2.18402 0.27398 0.27856 -0.28097 0
-0.99228 -0.10660 0.08918 -2.79373 1.29474 -0.23588 0.57580 -1.19862 2.58343 0.06281 0.22107 -0.27666 0.87312 -1.53751 0.12871 -1.61146 -0.17466 -2.00566 -1.17743 -0.05924 0
0.42870 1.30147 0.26742 0.98585 1.96264 -2.38428 2.36773 -1.93395 0.90630 -0.27290 -0.28198 0.95118 2.95541 0.60446 -0.92523 -0.24456 0.24035 0.97159 0.07600 -2.17546 0
0.26655 -0.40476 0.32381 0.35983 0.14221 2.56102 -1.55307 0.63802 -3.36536 0.76321 -0.05518 -0.15428 0.74087 -0.12793 1.11226 -0.57955 -0.09823 -0.45106 1.89701 0.33974 0
0.08825 -0.11127 -0.02166 0.11694 0.63491 0.14158 0.20070 -0.65303 0.48930 0.29133 1.46780 -0.10373 -1.19528 -0.60856 1.10097 1.86589 0.52730 -0.83710 -0.04839 -0.09226 1
-0.11090 -0.20132 -0.26861 0.42626 0.57584 -1.10053 0.12963 1.47261 0.40459 0.64726 -0.39868 0.42439 0.27072 -0.50220 -0.06853 0.54957 -0.32284 -0.76525 0.02298 -0.04104 1
-0.09744 -0.96172 0.86179 -0.27289 0.76580 -0.07127 1.00092 -0.99537 0.95842 -0.58299 0.68521 0.12841 -0.13661 -0.20265 1.11359 0.55811 0.24437 0.14988 -0.25163 -0.11113 1
-0.09946 0.21823 1.35050 -0.15212 2.44123 -1.62276 -0.04542 -1.21820 -0.17790 -0.97802 -0.09738 -1.48589 -0.25365 -0.38036 -0.57591 -0.07509 0.76196 -1.30021 -1.14820 2.04552 0
0.08085 0.51972 1.09448 -0.46815 1.17056 -0.00451 -1.81958 1.22547 0.62808 -0.22639 1.03860 -0.13698 0.27733 0.00199 0.31998 0.43659 0.33019 0.62017 -0.13608 0.16654 1
-0.13444 0.03214 -0.36454 -1.27533 -0.03097 -0.18894 -0.13360 -0.73473 0.91151 -0.58367 0.34699 0.14570 -0.31846 0.44493 -0.50817 -1.12539 -0.32686 0.83246 0.72515 0.12947 1
-0.20038 -0.36541 1.31485 0.69733 -0.11756 -0.52740 1.29113 -0.19657 -2.72291 -1.92312 1.17771 0.44435 0.11400 -0.20803 -0.03532 0.30128 1.31576 0.54244 -1.27395 -2.99768 0
0.55855 -0.67357 -0.56676 0.82012 -1.36809 -0.09838 -0.09741 0.79400 0.63069 -0.28099 -0.54834 -1.05355 0.92470 0.33722 0.03773 -0.29514 -0.20886 -0.01995 -0.10889 -0.46428 1
-1.30513 -1.64007 0.20974 0.01764 -1.75003 -2.64540 -1.03911 -1.40321 0.75514 -0.73197 -0.86019 -1.12671 0.95975 -0.17976 3.01959 -0.56182 1.33051 0.55681 0.74010 1.19095 0
-0.42308 -0.30738 0.53900 0.92479 -0.74786 -0.20084 2.22230 0.26124 -0.07235 -0.44008 -1.46609 0.48226 0.29915 -0.26794 0.18118 -0.54145 -1.65503 1.12379 0.71087 0.14295 1
-0.07793 0.79720 0.91429 0.69532 0.24760 0.09465 -0.05595 -0.30191 -0.05867 0.13763 -0.08024 -0.12368 -0.58031 -0.39719 0.40831 0.21721 0.94969 -0.08658 0.86041 -0.68265 1
-1.38991 0.66647 -1.72049 -0.38293 0.67317 -2.72538 -1.65507 2.25723 1.79764 0.83534 -1.36258 1.33763 -0.92152 -0.89869 -1.35225 0.55483 -1.65168 1.76000 -2.48727 0.95641 0
-0.58388 -1.28856 2.78165 -0.34402 -0.41761 1.14572 1.19242 0.30378 0.65545 -0.33762 1.19287 0.73302 -1.45647 -0.00272 -1.02817 0.81822 -1.08716 -2.00566 -0.23668 -0.04980 0
0.44148 -0.45012 -0.32565 1.92185 -0.11555 0.14026 -0.67651 -1.40524 0.24431 -0.49131 -0.27803 -0.08244 -0.37665 -0.12187 -1.09790 -1.30208 -0.34496 3.34856 1.29816 -1.74952 0
0.55586 -0.90035 0.14816 -0.35073 -0.07930 0.44170 -0.53766 -0.13175 0.16547 -0.17044 0.59357 1.17201 -0.60544 0.06863 0.65137 -0.13355 1.48539 0.13355 -1.19238 0.14497 1
0.26049 0.45102 0.27844 -0.15279 -0.37465 -0.10102 1.78205 0.35307 0.48343 -0.06865 -0.13825 1.14408 -0.08371 0.67649 0.59492 -0.63276 -0.10561 1.55555 0.09979 0.53789 1
-0.18154 0.31228 0.08464 0.66781 1.62567 0.45889 -3.18377 1.93582 -0.08017 0.47334 2.22402 -0.22412 0.55837 0.55330 1.78966 -0.14143 0.55747 -3.58508 -3.65710 -0.76015 0
0.82498 -0.07192 0.15075 1.07978 0.81615 -0.23918 0.94169 0.11944 1.08287 0.03989 -0.19627 -0.73095 0.28857 0.94643 0.71180 -0.20186 -0.49112 -0.10030 -0.11840 0.55541 1
-0.15396 2.48809 0.92596 0.75705 0.48455 -0.09177 1.85773 0.29973 -0.91287 -0.54659 -0.14748 -0.13432 0.53787 -0.52509 -0.94847 0.51410 -0.12371 0.29423 -0.13676 -0.78576 0
1.41974 0.59910 -0.12212 -0.12394 -0.42163 0.00210 0.32705 0.48069 0.10162 -0.61535 -0.29649 1.32100 -0.06586 0.78823 0.30205 -0.68924 0.94366 -1.10883 0.29555 -0.02352 1
1.20915 -0.85566 0.83132 0.56314 1.17593 0.66778 0.72847 0.39966 0.14788 0.29942 -0.43494 0.84343 0.16823 -0.45172 0.68192 0.47141 0.31946 0.89909 1.33827 0.70233 1
0.97232 -0.10127 0.00038 2.16541 0.70740 -1.63135 0.12173 -0.55647 -1.09856 0.46997 1.24364 1.00506 -0.29135 -2.20192 -2.57223 -0.14932 0.00837 0.72469 0.30847 3.49318 0
-1.09185 -0.34073 0.88383 -1.20622 -0.02895 0.60167 -2.20456 -0.86910 -0.07821 0.78410 -0.15408 -0.30526 2.70545 0.85151 0.22036 2.09842 -0.23098 0.82005 -0.92661 0.42331 0
-0.11291 -0.32005 -0.11953 0.36184 -1.32647 2.30850 0.60739 -2.03523 -0.39618 -3.14259 0.50127 -0.52609 0.92734 -0.86772 -1.47246 -0.90863 3.09985 0.33930 -0.05043 0.71581 0
0.43206 -0.47146 -0.12407 -0.67481 1.59815 -0.60738 -0.38104 0.93850 -0.14858 -0.82972 -0.12045 0.63258 -0.68942 -0.13129 -0.12564 0.72823 1.06233 -0.58954 0.12970 -0.23784 1
-0.46681 -0.09193 0.30242 -0.24404 0.39930 0.69091 -0.16321 0.24031 0.49386 -0.44615 -0.04134 0.35921 0.40562 -0.15620 -0.10306 0.87931 -0.06136 2.16302 -0.05451 1.49355 1
0.49530 0.74051 1.10809 -1.93757 -0.00882 0.45294 0.12568 0.45638 0.78250 0.09044 -0.17649 -0.10306 0.25617 -0.81253 0.12407 0.06285 1.26615 0.26549 -0.13472 -0.11652 1
1.57045 -0.02790 0.73669 0.57790 1.06316 -0.03227 -0.25666 -0.87788 -0.06844 0.35200 0.52237 1.11148 0.00225 1.08981 -0.67220 1.01922 -0.76064 0.91803 -0.41205 0.78388 1
1.82948 -0.78096 0.13390 0.34775 -1.77822 1.68579 -0.06779 0.95808 -2.75028 3.02282 -0.97161 -0.81543 0.54250 -0.96870 0.47339 -0.51912 0.60508 0.75277 -2.30511 -0.05519 0
1.75682 -0.13995 0.31928 1.78363 0.98866 -0.14994 -0.17045 -0.05612 1.47577 0.38099 0.74719 -0.83538 -0.74629 -1.77581 -1.08063 -0.13224 -0.14315 -0.44126 0.06037 0.31413 0
-0.54351 1.04733 2.29358 -0.69359 -1.51912 0.79470 0.43168 -0.16483 0.05927 -0.75422 -1.27027 2.08791 0.41884 1.04067 -0.20135 3.61180 -2.33018 0.64369 1.21795 0.92743 0
-0.52467 -0.18264 1.41273 -0.12797 -0.22899 -0.13143 0.16319 -0.45113 -3.89573 -0.27762 -0.10859 2.10121 2.35433 2.09213 -1.10255 -0.33586 -1.54575 0.00160 -2.10459 -0.45013 0
-1.02457 0.03747 -1.73022 -0.12931 -0.91769 -1.10780 -0.74561 -0.15876 -0.38510 -0.15089 -3.72749 -1.03426 -0.92152 -0.61529 -0.14888 -1.71721 -0.38385 1.67182 0.43898 4.30934 0
0.64938 -0.07325 0.36205 -0.09844 1.61292 -0.92535 -0.19085 0.78049 -0.50108 -0.11516 0.32919 -0.08577 0.58085 0.08142 -0.16881 0.30063 1.33118 -0.45106 -0.24891 -0.40498 1
-0.38675 0.15954 -0.08323 0.10285 0.41944 -0.20679 1.37010 -0.45518 0.49190 0.73624 -0.07364 -0.10572 0.28593 0.35742 0.05566 0.04511 1.69457 0.55420 -0.12316 -0.38948 1
-0.11897 1.67566 0.48002 -0.05617 2.14521 -1.31206 -0.04805 0.86557 1.40149 1.22160 -0.25561 -4.05200 -1.67535 0.04844 1.42373 -0.23602 -0.13511 1.37265 0.86585 0.31413 0
0.22618 1.15606 -1.15983 -1.11563 2.33451 0.71537 0.92984 -1.29720 -0.23589 -1.69190 1.83767 -0.34384 0.30841 0.25308 -1.30842 -0.39629 1.85414 -1.04090 0.31731 -0.57684 0
0.22483 -0.58686 1.69209 -0.97876 1.96532 -1.60425 0.63832 -2.22902 1.45231 -1.27935 1.17244 0.78024 -0.15447 1.24800 0.86322 -0.13355 -2.31610 2.17804 -0.31825 -0.47642 0
-0.33965 0.29827 0.02371 0.89661 -0.10548 0.91633 0.71729 1.44425 0.23063 -0.03764 -0.14946 -0.12435 0.79179 0.73977 -0.69346 -0.76281 0.67480 0.80829 -0.44128 1.00224 1
-0.55428 -0.11461 -0.95501 -0.02799 0.19121 -0.28017 -0.44882 1.20454 0.71669 -0.30526 0.14195 0.98644 0.88833 -1.47760 0.91237 -0.03765 -0.37982 -0.11793 -0.17142 -0.18662 1
-0.35378 0.58376 0.28881 0.52019 0.24022 0.11580 -0.18098 0.80953 0.28992 -0.20010 -0.71976 -0.05850 -0.10289 0.32914 -0.00876 0.27435 -1.09118 -1.10621 0.86653 1.01572 1
0.88755 -1.08778 0.65243 0.74832 0.13953 1.05515 -0.21849 -0.01088 -0.39162 0.66141 0.38655 -0.24873 0.29188 -1.16189 0.02976 0.04051 -0.12170 -0.15190 -0.27814 -0.56807 1
-0.08600 -0.31338 -0.09555 -0.16286 -0.85325 -0.04483 0.07040 -0.19319 0.77924 -0.15089 0.08591 0.16831 0.30312 0.97739 0.91037 -0.04685 -1.13409 1.04540 0.06920 0.34648 1
2.08515 -0.16530 0.05353 0.65305 -0.17998 0.02326 2.31772 -0.07300 -0.40660 -0.49805 1.27924 -0.06448 0.02473 -0.06869 0.88979 -0.74836 0.55479 0.46341 1.33691 1.27047 1
-1.87904 -1.32991 -1.20067 -0.47486 1.41825 -3.67267 -0.30667 -0.58348 1.18517 -0.88095 1.62538 -1.22715 -0.07710 -0.75194 -1.94597 0.02738 0.75727 0.29946 -0.69346 -1.32627 0
-0.91894 0.74784 0.11251 -0.13333 -0.14441 0.13960 -0.53832 -2.46670 0.00258 -2.01885 0.11162 -0.04786 -1.05774 -0.17236 2.26915 -1.60292 0.43880 1.50394 1.45790 -0.22705 0
1.20713 0.33830 0.06066 -0.43460 0.43152 0.40071 -0.11649 0.84532 0.72777 -0.26279 -0.17583 1.30238 -0.22588 0.31164 -0.64298 0.10488 0.29935 -0.47262 -0.31281 -0.32747 1
-2.38903 0.64112 -0.11759 -0.01055 -2.17090 1.18207 -0.09741 -0.14660 1.44254 -1.49506 -1.23335 -2.28805 -0.30589 0.04911 -0.58388 -0.37987 1.75558 1.68815 -0.29445 0.67672 0
-0.69288 0.66780 0.00492 -0.11455 0.60940 -2.39222 2.13083 1.11001 -1.06859 -0.75354 -0.12836 -0.23676 -2.19774 3.93254 0.35983 0.20538 -0.95441 -0.13426 -0.26862 1.90804 0
-0.64174 0.70382 -0.08712 0.52019 0.47045 0.82907 0.02434 -0.20535 -0.04108 -0.17313 0.75114 -0.25072 -0.70661 0.69601 0.55175 -0.05473 0.47233 0.21846 0.11407 0.59113 1
1.53076 -1.90221 0.88836 -0.11924 -2.30717 0.13960 0.48762 -0.57808 -0.52128 -1.91234 0.04965 -0.93249 0.37520 0.67312 0.20376 -0.35491 -1.62017 -0.34329 -0.30737 1.77190 0
0.56057 -1.00574 0.22205 1.28107 -0.00882 -0.01244 -0.46198 0.79670 0.24822 0.07629 -0.08617 0.00269 0.83212 0.49407 -0.95976 0.09635 0.18604 -0.14014 -0.73764 0.45297 1
1.41100 -0.64822 1.16448 1.28711 -3.56978 -1.36825 2.10845 1.00602 -0.00133 1.02476 -0.97095 -0.04919 -0.48179 -0.51230 0.54578 0.44579 0.33220 -2.31070 0.03726 -1.12409 0
1.50923 1.11937 -3.60535 0.66579 -0.34511 0.05036 -0.20862 0.54011 -0.25023 -0.88027 -0.48373 0.44102 0.54646 -0.29420 -0.15220 0.82610 0.44685 -2.12911 -1.45680 -0.98660 0
-0.95325 -1.13381 0.47808 -0.78283 0.61209 0.20174 2.14662 -0.10136 1.13630 -0.31133 -0.13891 -0.59726 -1.66212 -0.08754 0.52519 -0.48825 -2.04323 0.31971 -0.41885 -0.14416 0
-0.49171 0.71916 -0.02555 -0.46681 -0.52568 1.05647 0.59949 -0.73608 -0.16552 -0.78590 0.38919 0.72703 -0.46459 0.95181 1.54261 -0.29382 -0.68622 -0.05784 0.40023 0.09645 1
